Price,Ticker,mean_return,volatility,cumulative_return,sharpe_ratio,sortino_ratio,max_drawdown,var_95,beta,liquidity,hierarchical_cluster,gmm_cluster,dbscan_cluster
Close,DAL,-0.4120837547728459,-0.4501041519919641,-0.43440626240149577,0.5881957720672836,0.3817800113901011,-0.3728743068542382,0.4602434728470391,-0.4523723692625895,-0.11542281060573087,0,2,0
Close,DD,-0.4958289086553722,-0.4994921328406604,-0.601534802915809,-1.0123644046827482,-0.8818049230265015,-0.5315035727588877,0.5182328266041515,-0.4690991642993252,-0.11542049256515763,8,6,0
Close,DE,-0.4362743968983397,-0.48377483240877595,0.3154997051391393,0.5332644201129887,0.2441991757250931,1.0203292299070248,0.5227730109575861,-0.45577839593998665,-0.11540084484065662,0,2,0
Close,DECK,-0.4689266943196389,-0.44144056679799587,3.835826044483163,-0.5328869446986952,-0.6499606757601589,0.2728824745199855,0.4069840943520441,-0.48311264837522877,-0.11542093603909755,4,5,0
Close,DELL,-0.5346784547832366,-0.4128301350823191,0.9477312697827686,-1.4723300587283545,-1.1024730364196575,0.09680277785128431,0.3545665257192268,-0.46147004403944897,-0.11542235603062863,2,5,0
Close,DFS,-0.4004358256552379,-0.44071069490393944,0.22858473053227288,0.6362456597874662,0.4862312099482553,-0.5148987722267844,0.47821788623509603,-0.40859060086067484,-0.11541845400019508,0,2,0
Close,DG,-0.5786887989181082,-0.4298073520901215,-0.6056289894995426,-2.0369809760923174,-1.179854715085219,-0.5256455393160574,0.4529177406981818,-0.46202248202460994,-0.1154122164593764,8,0,0
Close,DGX,-0.45786780226640117,-0.5031532033159531,-0.20239056076054845,0.16571436363025685,-0.1059134554608156,1.0787879432801921,0.5374896965718374,-0.47190305614341627,-0.11541599524476473,0,2,0
Close,DHI,-0.49324197729433644,-0.46929402787796004,0.11108720365600253,-0.9017307659692206,-0.8124920062192326,0.32052914730539883,0.4572014304013368,-0.4732979684078547,-0.1154191544071273,3,6,0
Close,DHR,-0.5150726221673577,-0.4960830663378659,0.060979735226503406,-1.4967641978167603,-1.0714987162145724,1.0766654513563139,0.4962560877984814,-0.4598914472790516,-0.11540933313322066,3,6,0
Close,DIS,-0.46393883131825875,-0.5003952937934746,-0.5331492930652999,-0.027110047588170778,-0.26945613062523305,0.004290312879153479,0.537600065759393,-0.4635076103634711,-0.1154157089366307,0,6,0
Close,DLR,-0.4677312487904865,-0.48101732136207964,-0.200582886941625,-0.3092857545844296,-0.5066329589125356,0.5479044987127364,0.5067050875925717,-0.5069497997206447,-0.1154159394221679,3,8,0
Close,DLTR,-0.5486300160472538,-0.4222454312743563,-0.6707728733224082,-1.6716915357679518,-1.1329781833616528,-0.17941786051995864,0.4449199300184821,-0.44116826414099986,-0.11541644587833896,8,0,0
Close,DOC,-0.48116441507128976,-0.49498090685138485,-0.5111829066593998,-0.564859999895148,-0.5884908559526308,0.30042223105346244,0.5153934604748441,-0.474464063566393,-0.11542477012818549,3,6,0
Close,DOV,-0.46211201588038725,-0.49697442192217633,0.12127809357394666,-0.005997670520928405,-0.18252127900882667,0.6938034095694917,0.5295742102436716,-0.46307053431748274,-0.11541527319386848,2,2,0
Close,DPZ,-0.4967623369549628,-0.47879188471035883,0.09383485312597252,-0.9774977403887667,-0.8398896511903586,0.5791982377483473,0.46912333427317743,-0.4675525063301929,-0.11539425017113451,3,6,0
Close,DRI,-0.4242549125308592,-0.4656451065553372,0.024471526581085614,0.5465889863509855,0.5744995197326895,-0.5343683271226641,0.5169021089817974,-0.4449060731886405,-0.1154159876141779,0,2,0
Close,DTE,-0.46453914555398196,-0.5129438021258379,-0.28819819673327013,0.13947084410529367,-0.30258198961173655,0.8182769967815764,0.5169616175631901,-0.4603997425413359,-0.11541781282760995,0,2,0
Close,DUK,-0.46160546663642094,-0.5121089989321015,-0.22392524477991646,0.2875825312284685,-0.09502742120005488,1.0444374602486366,0.5398435425308111,-0.47176645905744047,-0.11541912307558586,0,2,0
Close,DVA,-0.44364391871197484,-0.47582779724470403,-0.01829867278175168,0.24484998338028532,-0.28892793628703733,0.43278250881769376,0.48236589870778757,-0.46870510982359914,-0.11541802708484956,0,2,0
